,Sales_ID,name,year,selling_price,km_driven,Region,State_Province,City,fuel,seller_type,transmission,owner,mileage,engine,max_power,torque,seats,sold,Brand
578,598,Hyundai Verna,2011,400000,221889,East,New York,New York City,Diesel,Dealer,Manual,First Owner,22.3,1582,126.32,259.8Nm@ 1900-2750rpm,5,Y,Hyundai
579,599,Honda Amaze,2013,500000,116104,East,New York,New York City,Diesel,Dealer,Manual,First Owner,25.0,1498,98.6,200Nm@ 1750rpm,5,Y,Honda
580,600,Maruti Swift,2015,500000,150546,East,New York,New York City,Petrol,Dealer,Manual,First Owner,22.0,1197,81.8,113Nm@ 4200rpm,5,Y,Maruti
581,601,Toyota Fortuner,2013,1500000,148120,West,California,Los Angeles,Diesel,Dealer,Manual,First Owner,14.2,2755,174.5,420Nm@ 1400-2600rpm,7,Y,Toyota
582,602,Ford Ecosport,2015,555000,20000,East,Pennsylvania,Philadelphia,Petrol,Individual,Manual,Second Owner,15.0,1499,110.0,140Nm@ 4400rpm,5,Y,Ford
583,603,Hyundai Grand,2018,580000,30000,East,Pennsylvania,Philadelphia,Petrol,Individual,Automatic,First Owner,18.0,1197,81.86,113.75nm@ 4000rpm,5,Y,Hyundai
584,604,Tata Aria,2011,337000,142000,West,California,Los Angeles,Diesel,Individual,Manual,Third Owner,13.0,2179,138.1,320Nm@ 1700-2700rpm,7,Y,Tata
585,605,Tata Sumo,2011,175000,20000,South,North Carolina,Charlotte,Diesel,Individual,Manual,First Owner,12.0,1948,68.0,"115@ 2,500(kgm@ rpm)",10,Y,Tata
586,606,Tata Manza,2009,180000,120000,South,North Carolina,Charlotte,Diesel,Individual,Manual,Second Owner,18.0,1248,90.0,200Nm@ 1750-3000rpm,5,Y,Tata
587,607,Hyundai i10,2011,200000,80000,East,New York,New York City,Petrol,Individual,Manual,First Owner,19.8,1086,68.05,99.04Nm@ 4500rpm,5,Y,Hyundai
588,608,Tata Indigo,2016,260000,60000,West,Washington,Seattle,Diesel,Individual,Manual,First Owner,19.0,1405,69.01,135Nm@ 2500rpm,5,Y,Tata
589,609,Renault KWID,2016,350000,25000,South,Georgia,Atlanta,Petrol,Individual,Manual,First Owner,23.0,999,67.0,91Nm@ 4250rpm,5,Y,Renault
590,610,Mahindra Bolero,2011,409999,50000,South,North Carolina,Charlotte,Diesel,Individual,Manual,Second Owner,13.0,2523,63.0,180 Nm at 1440-1500rpm,7,Y,Mahindra
591,611,Mahindra TUV,2017,655000,126000,South,North Carolina,Charlotte,Diesel,Individual,Manual,First Owner,18.4,1493,100.0,240Nm@ 1600-2800rpm,7,Y,Mahindra
592,612,Maruti Swift,2015,370000,170000,South,North Carolina,Charlotte,Diesel,Individual,Manual,First Owner,26.5,1248,74.0,190Nm@ 2000rpm,5,Y,Maruti
593,613,Maruti Alto,2013,200000,24000,East,New York,New York City,Petrol,Individual,Manual,First Owner,22.7,796,47.3,69Nm@ 3500rpm,5,Y,Maruti
594,614,Maruti Ertiga,2017,800000,100000,East,New York,New York City,Diesel,Individual,Manual,Second Owner,24.5,1248,88.5,200Nm@ 1750rpm,7,Y,Maruti
595,615,Tata Tiago,2019,550000,10000,West,California,Los Angeles,Petrol,Individual,Manual,First Owner,24.0,1199,83.81,114Nm@ 3500rpm,5,Y,Tata
596,616,Ford Figo,2012,300000,70000,West,California,Los Angeles,Diesel,Individual,Manual,Second Owner,20.0,1399,68.0,160Nm@ 2000rpm,5,Y,Ford
597,617,Maruti Omni,2017,220000,40000,West,California,Los Angeles,Petrol,Individual,Manual,First Owner,16.0,796,34.2,59Nm@ 2500rpm,8,Y,Maruti
598,618,Maruti Wagon,2011,196000,110000,West,California,Los Angeles,Petrol,Individual,Manual,First Owner,18.0,998,67.1,90Nm@ 3500rpm,5,Y,Maruti
599,619,Hyundai i10,2008,135000,80000,East,New York,New York City,Petrol,Individual,Manual,Second Owner,19.8,1086,68.05,99.04Nm@ 4500rpm,5,Y,Hyundai
600,620,Tata Bolt,2015,299000,16500,East,New York,New York City,Petrol,Individual,Manual,First Owner,17.5,1193,88.7,140Nm@ 1500-4000rpm,5,Y,Tata
601,621,Maruti Alto,2017,300000,30000,East,Pennsylvania,Philadelphia,Petrol,Individual,Manual,First Owner,23.9,998,67.05,90Nm@ 3500rpm,5,Y,Maruti
602,622,Maruti Ertiga,2017,720000,80000,East,Pennsylvania,Philadelphia,Diesel,Individual,Manual,First Owner,24.5,1248,88.5,200Nm@ 1750rpm,7,Y,Maruti
603,623,Tata Safari,2016,650000,50000,East,Pennsylvania,Philadelphia,Diesel,Individual,Manual,Third Owner,14.0,2179,147.94,320Nm@ 1500-3000rpm,7,Y,Tata
604,624,Maruti Alto,2016,300000,25000,West,California,Los Angeles,Petrol,Individual,Manual,First Owner,23.9,998,67.05,90Nm@ 3500rpm,5,Y,Maruti
605,625,Hyundai Grand,2019,750000,20000,West,California,Los Angeles,Diesel,Individual,Manual,First Owner,24.0,1186,73.97,190.24nm@ 1750-2250rpm,5,Y,Hyundai
606,626,Renault KWID,2016,260000,60000,West,California,Los Angeles,Petrol,Individual,Manual,First Owner,25.1,799,53.3,72Nm@ 4386rpm,5,Y,Renault
607,627,Maruti Swift,2011,300000,70000,East,New York,New York City,Diesel,Individual,Manual,Second Owner,22.0,1248,74.0,190Nm@ 2000rpm,5,Y,Maruti
608,628,Mahindra Bolero,2014,600000,50000,East,New York,New York City,Diesel,Individual,Manual,Second Owner,15.9,2523,62.1,195Nm@ 1400-2200rpm,7,Y,Mahindra
609,629,Honda Accord,2004,275000,100000,Central,Texas,Houston,Petrol,Individual,Automatic,Second Owner,9.0,2997,218.0,196Nm@ 5000rpm,5,Y,Honda
610,630,Maruti Alto,2015,250000,52000,South,North Carolina,Charlotte,Petrol,Individual,Manual,First Owner,23.9,998,67.05,90Nm@ 3500rpm,5,Y,Maruti
611,631,Maruti Swift,2014,420000,80000,Central,Illinois,Chicago,Diesel,Individual,Manual,First Owner,23.0,1248,74.0,190Nm@ 2000rpm,5,Y,Maruti
612,632,Hyundai EON,2015,235000,50000,West,California,Los Angeles,Petrol,Individual,Manual,First Owner,21.0,814,55.2,74.5Nm@ 4000rpm,5,Y,Hyundai
613,633,Mahindra Scorpio,2016,1100000,60000,East,New York,New York City,Diesel,Individual,Manual,First Owner,15.0,2179,120.0,280Nm@ 1800-2800rpm,7,Y,Mahindra
614,634,Maruti Alto,2019,360000,25000,East,Massachusetts,Boston,Petrol,Individual,Manual,First Owner,23.9,998,67.05,90Nm@ 3500rpm,5,Y,Maruti
615,635,Hyundai Grand,2014,380000,50000,West,California,Los Angeles,Diesel,Individual,Manual,Second Owner,24.0,1120,70.0,160Nm@ 1500-2750rpm,5,Y,Hyundai
616,636,Ford EcoSport,2016,650000,125000,West,California,Los Angeles,Diesel,Individual,Manual,First Owner,22.7,1498,98.59,205Nm@ 1750-3250rpm,5,Y,Ford
617,637,Maruti Wagon,2016,350000,80000,West,California,Los Angeles,Petrol,Individual,Manual,First Owner,20.5,998,67.04,90Nm@ 3500rpm,5,Y,Maruti
618,638,Mahindra Bolero,2017,700000,70000,West,California,Los Angeles,Diesel,Individual,Manual,First Owner,15.9,2523,63.0,180Nm@ 1440-1500rpm,9,Y,Mahindra
619,639,Hyundai i20,2010,270000,90000,West,California,Los Angeles,Diesel,Individual,Manual,Third Owner,23.0,1396,90.0,22.4 kgm at 1750-2750rpm,5,Y,Hyundai
620,640,Tata Bolt,2017,450000,50000,West,California,Los Angeles,Diesel,Individual,Manual,First Owner,22.9,1248,74.0,190Nm@ 1750-3000rpm,5,Y,Tata
621,641,Mahindra Thar,2016,630000,101000,West,California,Los Angeles,Diesel,Individual,Manual,First Owner,16.5,2498,105.0,247Nm@ 1800-2000rpm,6,Y,Mahindra
622,642,Mahindra Xylo,2010,229999,168000,West,California,Los Angeles,Diesel,Individual,Manual,First Owner,14.0,2498,112.0,260 Nm at 1800-2200 rpm,7,Y,Mahindra
623,643,Mahindra Xylo,2010,229999,168000,South,Florida,Miami,Diesel,Individual,Manual,First Owner,14.0,2498,112.0,260 Nm at 1800-2200 rpm,7,Y,Mahindra
624,644,Maruti Wagon,2011,270000,40000,East,New York,New York City,Petrol,Individual,Manual,First Owner,18.0,998,67.1,90Nm@ 3500rpm,5,Y,Maruti
625,645,Tata Indica,2009,135000,28900,East,New York,New York City,Petrol,Individual,Manual,Second Owner,0.0,1172,65.0,"9.8@ 3,000(kgm@ rpm)",5,Y,Tata
626,646,Maruti Wagon,2012,275000,20000,East,New York,New York City,Petrol,Individual,Manual,First Owner,18.0,998,67.1,90Nm@ 3500rpm,5,Y,Maruti
627,647,Jaguar XE,2017,2625000,9000,East,New York,New York City,Diesel,Dealer,Automatic,First Owner,13.0,1999,177.0,430Nm@ 1750-2500rpm,5,Y,Jaguar
628,648,Lexus ES,2019,5150000,20000,East,New York,New York City,Petrol,Dealer,Automatic,First Owner,22.3,2487,214.56,202Nm@ 3600-5200rpm,5,Y,Lexus
629,649,Jaguar XF,2017,3200000,45000,East,New York,New York City,Diesel,Dealer,Automatic,First Owner,19.3,1999,177.0,430Nm@ 1750-2500rpm,5,Y,Jaguar
630,650,Tata Safari,2015,503000,110000,West,California,Los Angeles,Diesel,Individual,Manual,First Owner,14.0,2179,147.94,320Nm@ 1500-3000rpm,7,Y,Tata
631,651,Volvo XC40,2019,3800000,20000,Central,Illinois,Chicago,Diesel,Individual,Automatic,First Owner,18.0,1969,190.0,400Nm,5,Y,Volvo
632,652,Toyota Camry,2016,2000000,68089,West,Washington,Seattle,Petrol,Trustmark Dealer,Automatic,First Owner,19.1,2494,157.7,213Nm@ 4500rpm,5,Y,Toyota
633,653,Maruti Wagon,2013,225000,58343,West,Washington,Seattle,Petrol,Trustmark Dealer,Manual,First Owner,21.7,998,67.05,90Nm@ 3500rpm,5,Y,Maruti
634,654,Maruti Baleno,2018,740000,38817,East,New York,New York City,Diesel,Dealer,Manual,First Owner,27.3,1248,74.0,190Nm@ 2000rpm,5,Y,Maruti
635,655,Honda Jazz,2016,550000,56494,West,Washington,Seattle,Petrol,Trustmark Dealer,Manual,First Owner,18.0,1199,88.7,110Nm@ 4800rpm,5,Y,Honda
636,656,Toyota Innova,2013,750000,79328,West,California,Los Angeles,Diesel,Trustmark Dealer,Manual,Second Owner,12.9,2494,100.6,200Nm@ 1200-3600rpm,7,Y,Toyota
637,657,Maruti Swift,2019,650000,5621,West,California,Los Angeles,Petrol,Trustmark Dealer,Automatic,First Owner,22.0,1197,81.8,113Nm@ 4200rpm,5,Y,Maruti
638,658,Toyota Etios,2017,625000,25538,East,New York,New York City,Petrol,Trustmark Dealer,Manual,First Owner,16.7,1496,88.73,132Nm@ 3000rpm,5,Y,Toyota
639,659,Maruti Swift,2018,600000,69779,East,New York,New York City,Petrol,Dealer,Automatic,First Owner,22.0,1197,81.8,113Nm@ 4200rpm,5,Y,Maruti
640,660,Hyundai Grand,2017,450000,56290,South,Florida,Miami,Diesel,Dealer,Manual,First Owner,24.0,1186,73.97,190.24nm@ 1750-2250rpm,5,Y,Hyundai
641,661,BMW X4,2019,5400000,7500,Central,Illinois,Chicago,Diesel,Dealer,Automatic,First Owner,16.7,1995,190.0,400Nm@ 1750-2500rpm,5,Y,BMW
642,662,BMW X4,2019,5500000,8500,West,California,San Francisco,Diesel,Dealer,Automatic,First Owner,16.7,1995,190.0,400Nm@ 1750-2500rpm,5,Y,BMW
643,663,Honda Amaze,2019,779000,7032,West,California,Los Angeles,Petrol,Trustmark Dealer,Automatic,First Owner,19.0,1199,88.76,110Nm@ 4800rpm,5,Y,Honda
644,664,Skoda Rapid,2016,645000,11000,East,District of Columbia,Washington,Petrol,Dealer,Automatic,First Owner,14.0,1598,103.5,153Nm@ 3800rpm,5,Y,Skoda
645,665,Volvo V40,2018,2475000,2000,East,District of Columbia,Washington,Diesel,Dealer,Automatic,First Owner,16.0,1984,150.0,350Nm@ 1500-2750rpm,5,Y,Volvo
646,666,Mahindra TUV,2015,634000,165000,Central,Illinois,Chicago,Diesel,Individual,Manual,First Owner,18.4,1493,100.0,240Nm@ 1600-2800rpm,7,Y,Mahindra
647,667,Maruti A-Star,2012,235000,98500,East,New York,New York City,Petrol,Individual,Manual,Second Owner,19.0,998,66.1,90Nm@ 3500rpm,5,Y,Maruti
648,668,Hyundai i10,2008,275000,98000,East,District of Columbia,Washington,Petrol,Individual,Manual,Third Owner,20.3,1197,78.9,111.8Nm@ 4000rpm,5,Y,Hyundai
649,669,Mahindra Thar,2014,700000,40000,East,New York,New York City,Diesel,Individual,Manual,Second Owner,16.5,2498,105.0,247Nm@ 1800-2000rpm,6,Y,Mahindra
650,670,Fiat Grande,2013,400000,90000,South,Florida,Miami,Diesel,Individual,Manual,First Owner,20.0,1248,92.0,209Nm@ 2000rpm,5,Y,Fiat
651,671,Maruti Alto,2012,215000,90000,South,Florida,Miami,Petrol,Individual,Manual,Third Owner,19.0,796,46.3,62Nm@ 3000rpm,5,Y,Maruti
652,672,Hyundai Getz,2009,150000,110000,West,California,Los Angeles,Diesel,Individual,Manual,Second Owner,17.0,1493,110.0,"24@ 1,900-2,750(kgm@ rpm)",5,Y,Hyundai
653,673,Maruti S-Cross,2018,950000,77800,West,California,Los Angeles,Diesel,Individual,Manual,First Owner,25.0,1248,88.5,200Nm@ 1750rpm,5,Y,Maruti
654,674,Mahindra TUV,2015,730000,100000,West,California,Los Angeles,Diesel,Individual,Manual,First Owner,18.4,1493,100.0,240Nm@ 1600-2800rpm,7,Y,Mahindra
655,675,Tata Indica,2012,135000,120000,Central,Illinois,Chicago,Diesel,Individual,Manual,Second Owner,19.0,1405,71.0,135 Nm at 2500 rpm,5,Y,Tata
656,676,Hyundai Xcent,2016,350000,80000,Central,Illinois,Chicago,Petrol,Individual,Manual,Second Owner,19.0,1197,82.0,114Nm@ 4000rpm,5,Y,Hyundai
657,677,Mahindra KUV,2018,535000,21000,East,New York,New York City,Petrol,Individual,Manual,Second Owner,18.1,1198,82.0,115Nm@ 3500-3600rpm,6,Y,Mahindra
658,678,Maruti Swift,2018,455000,100000,West,California,Los Angeles,Petrol,Individual,Manual,Second Owner,19.0,1197,85.8,114Nm@ 4000rpm,5,Y,Maruti
659,679,Maruti Swift,2019,655000,25000,East,New York,New York City,Petrol,Individual,Manual,First Owner,21.2,1197,81.8,113Nm@ 4200rpm,5,Y,Maruti
660,680,Ford EcoSport,2019,800000,30000,South,Florida,Miami,Diesel,Individual,Manual,Third Owner,23.0,1498,98.96,205Nm@ 1750-3250rpm,5,Y,Ford
661,681,Toyota Yaris,2018,1100000,25000,Central,Illinois,Chicago,Petrol,Individual,Automatic,First Owner,17.0,1496,105.5,140Nm@ 4200rpm,5,Y,Toyota
662,682,Mercedes-Benz E-Class,2016,3000000,40000,East,Massachusetts,Boston,Diesel,Individual,Automatic,First Owner,13.0,2143,204.0,500Nm@ 1600-1800rpm,5,Y,Mercedes-Benz
663,683,Toyota Fortuner,2012,1225000,160000,South,North Carolina,Charlotte,Diesel,Individual,Automatic,First Owner,11.0,2982,169.0,343Nm@ 1400-3400rpm,7,Y,Toyota
664,684,Mahindra KUV,2018,340000,51492,South,North Carolina,Charlotte,Petrol,Individual,Manual,First Owner,18.1,1198,82.0,115Nm@ 3500-3600rpm,6,Y,Mahindra
665,685,Volkswagen Vento,2011,300000,72000,East,Massachusetts,Boston,Diesel,Individual,Manual,Second Owner,20.5,1598,103.6,250Nm@ 1500-2500rpm,5,Y,Volkswagen
666,686,Ford Figo,2016,370000,60000,West,California,Los Angeles,Petrol,Individual,Manual,First Owner,18.1,1196,86.8,112Nm@ 4000rpm,5,Y,Ford
667,687,Mahindra Bolero,2013,330000,136000,West,California,Los Angeles,Diesel,Individual,Manual,Second Owner,15.9,2523,62.1,195Nm@ 1400-2200rpm,7,Y,Mahindra
668,688,Hyundai Santro,2014,238000,60000,East,Massachusetts,Boston,Petrol,Individual,Manual,First Owner,17.9,1086,62.1,96.1Nm@ 3000rpm,5,Y,Hyundai
669,690,Hyundai Santro,2013,200000,90000,East,Massachusetts,Boston,Petrol,Individual,Manual,First Owner,17.9,1086,62.1,96.1Nm@ 3000rpm,5,Y,Hyundai
670,691,Nissan Sunny,2014,320000,91000,East,Massachusetts,Boston,Diesel,Individual,Manual,Fourth & Above Owner,22.7,1461,84.8,200Nm@ 2000rpm,5,Y,Nissan
671,692,Hyundai Santro,2009,114999,90000,West,California,San Diego,Petrol,Individual,Manual,Fourth & Above Owner,17.9,1086,62.1,96.1Nm@ 3000rpm,5,Y,Hyundai
672,693,Maruti Wagon,2015,320000,50000,South,Georgia,Atlanta,Petrol,Individual,Manual,Second Owner,20.5,998,67.04,90Nm@ 3500rpm,5,Y,Maruti
673,694,Hyundai i10,2010,210000,20000,West,Washington,Seattle,Petrol,Individual,Manual,First Owner,19.8,1086,68.05,99.04Nm@ 4500rpm,5,Y,Hyundai
674,695,Mahindra Xylo,2011,200000,120000,West,Washington,Seattle,Diesel,Individual,Manual,First Owner,14.0,2489,95.0,220Nm at 1400-2600 rpm,8,Y,Mahindra
675,696,Maruti Wagon,2009,135000,150000,West,Washington,Seattle,Petrol,Individual,Manual,Second Owner,18.0,1061,67.0,84Nm@ 3500rpm,5,Y,Maruti
676,697,Tata Indigo,2015,350000,52000,South,North Carolina,Charlotte,Diesel,Individual,Manual,First Owner,19.0,1405,69.01,135Nm@ 2500rpm,5,Y,Tata
677,698,Mahindra Bolero,2014,350000,167000,South,Florida,Miami,Diesel,Individual,Manual,Second Owner,13.0,2523,63.0,180Nm@ 1440-1500rpm,8,Y,Mahindra
678,699,Maruti Swift,2017,680000,40000,West,California,Los Angeles,Diesel,Individual,Manual,First Owner,28.0,1248,74.02,190Nm@ 2000rpm,5,Y,Maruti
679,700,Maruti Swift,2010,200000,190000,South,Florida,Miami,Diesel,Individual,Manual,Second Owner,17.0,1248,75.0,190Nm@ 2000rpm,5,Y,Maruti
680,701,Renault KWID,2016,300000,50000,West,Washington,Seattle,Petrol,Individual,Manual,First Owner,23.0,999,67.0,91Nm@ 4250rpm,5,Y,Renault
681,702,Mahindra Xylo,2011,270000,70000,South,Florida,Miami,Diesel,Individual,Manual,Second Owner,14.0,2498,112.0,260 Nm at 1800-2200 rpm,7,Y,Mahindra
682,703,Maruti Wagon,2012,225000,80000,South,Florida,Miami,Petrol,Individual,Manual,Second Owner,18.0,998,67.1,90Nm@ 3500rpm,5,Y,Maruti
683,704,Mahindra Bolero,2008,250000,120000,West,California,Los Angeles,Diesel,Individual,Manual,First Owner,13.0,2523,63.0,180 Nm at 1440-1500rpm,8,Y,Mahindra
684,705,Mahindra TUV,2015,590000,40000,West,California,Los Angeles,Diesel,Individual,Manual,Second Owner,18.4,1493,100.0,240Nm@ 1600-2800rpm,7,Y,Mahindra
685,706,Hyundai EON,2015,290000,17000,West,California,Los Angeles,Petrol,Individual,Manual,First Owner,21.0,814,55.2,74.5Nm@ 4000rpm,5,Y,Hyundai
686,707,Maruti Zen,2010,100000,180000,East,New York,New York City,Petrol,Individual,Manual,Second Owner,19.0,998,67.1,90Nm@ 3500rpm,5,Y,Maruti
687,708,Maruti Celerio,2016,395000,50000,East,New York,New York City,Petrol,Individual,Manual,First Owner,23.0,998,67.04,90Nm@ 3500rpm,5,Y,Maruti
688,709,Hyundai EON,2014,195000,65000,West,California,Los Angeles,Petrol,Individual,Manual,Second Owner,21.0,814,55.2,74.5Nm@ 4000rpm,5,Y,Hyundai
689,710,Tata Nano,2011,45000,10000,West,California,Los Angeles,Petrol,Individual,Manual,Third Owner,26.0,624,35.0,48Nm@ 3000rpm,4,Y,Tata
690,711,Mahindra Bolero,2009,270000,70000,West,California,Los Angeles,Diesel,Individual,Manual,Second Owner,13.0,2523,63.0,180 Nm at 1440-1500rpm,8,Y,Mahindra
691,712,Chevrolet Tavera,2014,600000,90000,West,California,Los Angeles,Diesel,Individual,Manual,Second Owner,13.5,2499,72.4,171Nm@ 1800rpm,9,Y,Chevrolet
692,713,Hyundai i20,2015,715000,50000,East,New York,New York City,Diesel,Individual,Manual,First Owner,22.5,1396,88.73,219.7Nm@ 1500-2750rpm,5,Y,Hyundai
693,714,Hyundai Elite,2019,600000,10000,East,New York,New York City,Petrol,Individual,Manual,First Owner,18.0,1197,81.86,117nm@ 4000rpm,5,Y,Hyundai
694,715,Mahindra TUV,2019,875000,25000,Central,Illinois,Chicago,Diesel,Individual,Manual,First Owner,18.4,1493,100.0,240Nm@ 1600-2800rpm,7,Y,Mahindra
695,716,Mahindra Scorpio,2011,420000,100000,Central,Illinois,Chicago,Diesel,Individual,Manual,Second Owner,13.0,2179,115.0,277.5Nm@ 1700-2200rpm,5,Y,Mahindra
696,717,Honda CR-V,2007,325000,70000,Central,Illinois,Chicago,Petrol,Individual,Automatic,Second Owner,10.0,2354,152.0,215Nm@ 3600rpm,5,Y,Honda
697,718,Datsun GO,2017,385000,30000,Central,Illinois,Chicago,Petrol,Individual,Manual,First Owner,20.6,1198,67.06,104Nm@ 4000rpm,5,Y,Datsun
698,719,Mahindra KUV,2016,300000,40000,Central,Texas,Dallas,Petrol,Individual,Manual,First Owner,18.1,1198,82.0,115Nm@ 3500-3600rpm,6,Y,Mahindra
699,720,Hyundai i20,2012,335000,135000,Central,Texas,Dallas,Diesel,Individual,Manual,First Owner,21.0,1396,88.76,219.6Nm@ 1750-2750rpm,5,Y,Hyundai
700,721,Maruti Celerio,2014,300000,35000,Central,Texas,Dallas,Petrol,Individual,Manual,First Owner,23.0,998,67.04,90Nm@ 3500rpm,5,Y,Maruti
701,722,Hyundai Accent,2004,80000,120000,West,California,Los Angeles,Petrol,Individual,Manual,Second Owner,13.0,1495,94.0,"12.5@ 3,500(kgm@ rpm)",5,Y,Hyundai
702,723,Mahindra Bolero,2012,400000,120000,East,Pennsylvania,Philadelphia,Diesel,Individual,Manual,First Owner,15.9,2523,62.1,195Nm@ 1400-2200rpm,7,Y,Mahindra
703,724,Tata Indigo,2012,168000,190000,East,Massachusetts,Boston,Diesel,Individual,Manual,Second Owner,19.0,1396,69.0,135Nm@ 2500rpm,5,Y,Tata
704,725,Mahindra Bolero,2016,550000,120000,East,New York,New York City,Diesel,Individual,Manual,First Owner,15.9,2523,62.1,195Nm@ 1440-2200rpm,9,Y,Mahindra
705,727,Mahindra Bolero,2011,320000,175000,West,Washington,Seattle,Diesel,Individual,Manual,Third Owner,13.0,2523,63.0,180 Nm at 1440-1500rpm,7,Y,Mahindra
706,728,Mahindra Bolero,2011,320000,175000,South,Florida,Miami,Diesel,Individual,Manual,Third Owner,15.9,2523,63.0,180Nm@ 1440-1500rpm,9,Y,Mahindra
707,729,Nissan Sunny,2011,350000,25000,East,Massachusetts,Boston,Petrol,Individual,Manual,Second Owner,16.9,1498,97.7,134Nm@ 4000rpm,5,Y,Nissan
708,730,Tata Manza,2013,280000,80000,Central,Michigan,Detroit,Diesel,Individual,Manual,First Owner,21.0,1248,88.76,200Nm@ 1750-3000rpm,5,Y,Tata
709,731,Hyundai Xcent,2017,550000,70000,Central,Michigan,Detroit,Diesel,Individual,Manual,Second Owner,24.0,1120,71.0,180.4Nm@ 1750-2500rpm,5,Y,Hyundai
710,732,Hyundai Xcent,2018,500000,10000,Central,Michigan,Detroit,Petrol,Individual,Manual,First Owner,20.1,1197,81.86,113.75nm@ 4000rpm,5,Y,Hyundai
711,733,Ford Freestyle,2019,700000,6000,East,Pennsylvania,Philadelphia,Petrol,Individual,Manual,First Owner,19.0,1194,94.68,120Nm@ 4250rpm,5,Y,Ford
712,734,Skoda Rapid,2013,380000,90000,East,Pennsylvania,Philadelphia,Diesel,Individual,Manual,Second Owner,20.0,1598,103.5,250Nm@ 1500-2500rpm,5,Y,Skoda
713,735,Mahindra Bolero,2012,340000,110000,East,Pennsylvania,Philadelphia,Diesel,Individual,Manual,Second Owner,15.9,2523,63.0,180Nm@ 1440-1500rpm,9,Y,Mahindra
714,736,Mahindra Bolero,2007,160000,120000,East,Pennsylvania,Philadelphia,Diesel,Individual,Manual,Third Owner,13.0,2523,63.0,180 Nm at 1440-1500rpm,9,Y,Mahindra
715,737,Toyota Innova,2014,750000,50000,East,New York,New York City,Diesel,Individual,Manual,First Owner,12.9,2494,100.6,200Nm@ 1400-3400rpm,7,Y,Toyota
716,738,Hyundai Grand,2018,531000,20000,Central,Illinois,Chicago,Petrol,Individual,Automatic,First Owner,18.0,1197,81.86,113.75nm@ 4000rpm,5,Y,Hyundai
717,739,Renault KWID,2017,300000,35000,Central,Illinois,Chicago,Petrol,Individual,Manual,First Owner,23.0,999,67.0,91Nm@ 4250rpm,5,Y,Renault
718,740,Volkswagen Polo,2014,350000,60000,Central,Illinois,Chicago,Diesel,Individual,Manual,Second Owner,20.1,1498,88.8,230Nm@ 1500-2500rpm,5,Y,Volkswagen
719,741,Chevrolet Beat,2010,150000,68000,West,California,Los Angeles,Petrol,Individual,Manual,Fourth & Above Owner,18.0,1199,79.4,108Nm@ 4400rpm,5,Y,Chevrolet
720,742,Maruti Swift,2015,450000,30000,East,New York,New York City,Petrol,Individual,Manual,First Owner,20.0,1197,81.8,113Nm@ 4200rpm,5,Y,Maruti
